OBSID,CHAPNUM,inaudible_pct
2039,3,0.09090909090909091
2039,4,0.029411764705882353
2535,1,0.03125
2535,2,0.0
2192,4,0.031746031746031744
3004,2,0.0967741935483871
2922,1,0.03571428571428571
2922,2,0.06896551724137931
2922,3,0.06896551724137931
2649,2,0.045454545454545456
2649,3,0.043478260869565216
2778,1,0.0625
2256,1,0.0
2256,2,0.0967741935483871
2256,3,0.030303030303030304
2256,5,0.09375
2026,1,0.045454545454545456
2026,4,0.06153846153846154
2071,1,0.09523809523809523
2773,2,0.06451612903225806
2773,4,0.07407407407407407
2472,1,0.09523809523809523
2695,1,0.047619047619047616
2695,2,0.0
2695,3,0.047619047619047616
2020,1,0.0
2485,1,0.08108108108108109
2485,2,0.027777777777777776
2485,4,0.0
2130,2,0.1
2130,3,0.03571428571428571
2065,1,0.0784313725490196
2065,2,0.09803921568627451
2948,2,0.0
2948,4,0.07692307692307693
2053,1,0.08823529411764706
2442,1,0.0967741935483871
2442,2,0.1
2442,3,0.0967741935483871
2470,1,0.018518518518518517
2470,2,0.01818181818181818
2470,3,0.01818181818181818
2728,2,0.05
2728,3,0.0
2439,1,0.09523809523809523
2439,2,0.047619047619047616
2439,3,0.09090909090909091
2439,4,0.0
2277,1,0.024390243902439025
2277,2,0.05128205128205128
2057,2,0.0425531914893617
2057,3,0.04
2057,4,0.04
2297,2,0.03508771929824561
2395,2,0.08064516129032258
2254,1,0.025
2883,1,0.0
2883,2,0.0
2883,4,0.0
2709,1,0.08888888888888889
2170,1,0.08695652173913043
2170,3,0.08163265306122448
2441,1,0.045454545454545456
2441,2,0.043478260869565216
2441,3,0.045454545454545456
2441,4,0.0
2949,1,0.034482758620689655
2675,2,0.0641025641025641
2606,1,0.07692307692307693
2606,3,0.07692307692307693
2606,4,0.07692307692307693
2797,3,0.1
2971,1,0.038461538461538464
2971,2,0.037037037037037035
2971,3,0.07692307692307693
2971,4,0.07407407407407407
2759,1,0.0
2759,3,0.0
2973,1,0.0
2973,2,0.0
2973,3,0.0
2973,4,0.0
2816,1,0.05555555555555555
2816,3,0.0
2451,1,0.0
2451,2,0.041666666666666664
2451,3,0.08695652173913043
2031,2,0.0
2031,3,0.0
2031,4,0.07142857142857142
2543,1,0.037037037037037035
2543,3,0.0
2543,4,0.07407407407407407
2724,3,0.05555555555555555
2679,3,0.05263157894736842
2660,1,0.06896551724137931
2660,3,0.0
2660,4,0.02702702702702703
2635,2,0.09375
2635,3,0.0967741935483871
2603,1,0.0
2603,2,0.0
2603,3,0.0
2640,1,0.0625
2640,2,0.0625
2640,3,0.0
2640,4,0.0625
2780,1,0.05555555555555555
2780,3,0.0
2780,4,0.0
2034,1,0.017857142857142856
2034,2,0.05263157894736842
2034,3,0.09090909090909091
2034,4,0.09259259259259259
2766,1,0.06593406593406594
2590,1,0.06666666666666667
2590,3,0.0
2717,1,0.0
2717,2,0.0
2717,4,0.0
2024,3,0.0
2024,4,0.04
2201,1,0.07462686567164178
2201,2,0.07575757575757576
2201,3,0.06060606060606061
2102,3,0.08
2476,1,0.09615384615384616
2476,3,0.08
2369,1,0.02564102564102564
2369,2,0.025
2369,3,0.024390243902439025
2609,1,0.029411764705882353
2609,3,0.034482758620689655
2950,4,0.08333333333333333
2996,1,0.1
2996,3,0.09090909090909091
2491,1,0.0
2491,2,0.043478260869565216
2491,4,0.07142857142857142
3015,2,0.05747126436781609
3015,4,0.08791208791208792
2544,1,0.06521739130434782
2172,1,0.06451612903225806
2172,2,0.0
2172,3,0.0
2172,4,0.0
2049,2,0.044444444444444446
2049,3,0.08695652173913043
2997,1,0.0
2997,2,0.0
2997,3,0.07692307692307693
2204,1,0.08108108108108109
2204,2,0.05405405405405406
2204,4,0.08333333333333333
2204,5,0.05714285714285714
2955,1,0.0
2955,2,0.03333333333333333
2955,3,0.0
2955,4,0.0
2622,1,0.08571428571428572
2622,2,0.058823529411764705
2622,3,0.0
2622,4,0.09375
2040,1,0.037037037037037035
2040,2,0.03571428571428571
2040,4,0.03571428571428571
2684,2,0.08064516129032258
2684,3,0.05263157894736842
2684,4,0.09230769230769231
2217,1,0.05970149253731343
2217,3,0.08955223880597014
3032,2,0.0
3032,3,0.09090909090909091
2113,3,0.0975609756097561
2131,1,0.011363636363636364
2131,2,0.046511627906976744
2131,3,0.034482758620689655
2131,4,0.05747126436781609
2354,1,0.06451612903225806
2354,2,0.0
2354,3,0.0
2844,3,0.07692307692307693
2079,4,0.0
2534,1,0.06666666666666667
2072,1,0.08333333333333333
2393,2,0.08771929824561403
2393,4,0.07142857142857142
2393,5,0.09090909090909091
2054,1,0.058823529411764705
2118,1,0.045454545454545456
2118,2,0.045454545454545456
2107,1,0.08108108108108109
2107,2,0.0
2107,3,0.023809523809523808
2107,4,0.05405405405405406
2468,6,0.0
2629,3,0.03636363636363636
2372,3,0.06666666666666667
2018,1,0.08
2018,2,0.058823529411764705
2018,3,0.06
2639,1,0.011904761904761904
2440,1,0.06557377049180328
2440,2,0.08
2188,2,0.04285714285714286
2188,4,0.08860759493670886
2659,2,0.09302325581395349
2299,1,0.056338028169014086
2299,2,0.09333333333333334
2299,3,0.04
2299,4,0.06944444444444445
2396,1,0.025
2396,2,0.07142857142857142
2396,3,0.0
2396,4,0.024390243902439025
2396,5,0.023809523809523808
2402,1,0.06521739130434782
2009,1,0.05
2301,1,0.02702702702702703
2301,4,0.0
3014,2,0.07142857142857142
3014,3,0.0
2713,1,0.07142857142857142
2713,2,0.0
2713,3,0.09090909090909091
2398,2,0.0967741935483871
2398,3,0.0967741935483871
2637,2,0.1
2112,1,0.07317073170731707
2262,2,0.03571428571428571
2262,4,0.07142857142857142
2029,1,0.020833333333333332
2029,2,0.022222222222222223
2055,1,0.017543859649122806
2055,2,0.017543859649122806
2055,3,0.08928571428571429
2239,2,0.08163265306122448
2239,3,0.08163265306122448
2239,4,0.041666666666666664
2269,1,0.03225806451612903
2269,2,0.024390243902439025
2269,3,0.02857142857142857
2269,4,0.08108108108108109
2269,5,0.02631578947368421
2178,1,0.0
2178,3,0.0
2597,1,0.09090909090909091
2597,3,0.06060606060606061
2048,1,0.0
2048,2,0.04878048780487805
2693,2,0.0
2693,3,0.08
2933,1,0.08695652173913043
2231,1,0.04
2231,2,0.06
2231,3,0.04
2360,3,0.06818181818181818
2360,4,0.08695652173913043
2576,1,0.03773584905660377
2576,4,0.0392156862745098
2818,3,0.1
2818,4,0.1
2673,1,0.03076923076923077
2673,3,0.058823529411764705
2953,2,0.043478260869565216
2953,4,0.0
2563,2,0.06060606060606061
2563,3,0.08823529411764706
2563,5,0.058823529411764705
2563,6,0.08823529411764706
2676,1,0.075
2179,1,0.0975609756097561
2154,2,0.06818181818181818
2154,3,0.1
2154,4,0.046511627906976744
2274,1,0.0
2274,2,0.027777777777777776
2274,3,0.02702702702702703
2013,1,0.019230769230769232
2013,2,0.07547169811320754
2067,1,0.03225806451612903
2067,2,0.031746031746031744
2067,3,0.047619047619047616
2376,2,0.05405405405405406
2376,3,0.05128205128205128
2124,2,0.02857142857142857
2124,3,0.05714285714285714
2124,4,0.05555555555555555
3036,1,0.0
3036,3,0.09090909090909091
3036,4,0.08333333333333333
2521,1,0.0
